jobId,title,category,company,location,salary,listing_time,url
74294268,"Digital Transformation & Continuous Improvement Manager","Manajemen Program & Proyek","PT Lautan Natural Krimerindo",Mojokerto,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74294268?type=standout&ref=search-standalone&origin=cardTitle
74294176,"Data Center Operation Staff","Teknik – Perangkat Keras","PT. BNI Life Insurance","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74294176?type=standard&ref=search-standalone&origin=cardTitle
74294034,"Software Quality Assurance","Uji Coba & Penjaminan Mutu","PT. Iforce Consulting Indonesia – www.iforce.co.id","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74294034?type=standout&ref=search-standalone&origin=cardTitle
74293682,"Data Analyst Staff","Pengembangan & Administrasi Database","PT Pangan Lestari",Surabaya,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293682?type=standout&ref=search-standalone&origin=cardTitle
74293603,"IT Testing Staff","Uji Coba & Penjaminan Mutu","PT. BNI Life Insurance","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293603?type=standard&ref=search-standalone&origin=cardTitle
74293557,"IT Staff","Meja Bantuan & Dukungan IT","I CAN READ","Jakarta Utara",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293557?type=standout&ref=search-standalone&origin=cardTitle
74293537,PROCUREMENT,Konsultan,"Marketing Sentratama Indonesia","Kelapa Gading",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293537?type=standard&ref=search-standalone&origin=cardTitle
74293442,"IT Security Staff",Keamanan,"PT Bank CTBC Indonesia","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293442?type=standout&ref=search-standalone&origin=cardTitle
74293319,"CYBERSECURITY ENGINEER",Keamanan,"PT. Terrabyte Solusi Indonesia","Bandung Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293319?type=standout&ref=search-standalone&origin=cardTitle
74293211,"IT Service Desk Support","Meja Bantuan & Dukungan IT","Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74293211?type=standard&ref=search-standalone&origin=cardTitle
74292073,"IT Business Application Analyst Coordinator","Analis Bisnis/Sistem","PT Indomobil Finance Indonesia","Jakarta Timur",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74292073?type=standard&ref=search-standalone&origin=cardTitle
74291473,"Odoo Developer","Teknik – Perangkat Lunak","PT Garda Distribusi Teknologi","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74291473?type=standout&ref=search-standalone&origin=cardTitle
74289423,"Infrastructure & System Admin Database Manager",Keamanan,"PT. BNI Life Insurance","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74289423?type=standard&ref=search-standalone&origin=cardTitle
74295612,"IT Compliance Executive",Keamanan,"PT Bayer Indonesia",Cimanggis,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295612?type=standard&ref=search-standalone&origin=cardTitle
74287215,"IT Application Support (SAP FICO)",Konsultan,"Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74287215?type=standard&ref=search-standalone&origin=cardTitle
74286391,"Database Administrator Asst. Manager (PostgreSQL)","Pengembangan & Administrasi Database","PT Enseval Putera Megatrading Tbk","Jakarta Timur",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74286391?type=standard&ref=search-standalone&origin=cardTitle
74286226,"System Admin Database Assistant Manager","Pengembangan & Administrasi Database","PT. BNI Life Insurance","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74286226?type=standard&ref=search-standalone&origin=cardTitle
74284662,"Hardware Networking","Meja Bantuan & Dukungan IT","PT Siba Surya",Semarang,"Rp 3.500.000 – Rp 4.500.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74284662?type=standout&ref=search-standalone&origin=cardTitle
74284285,"IT Executive Freelance","Meja Bantuan & Dukungan IT","Ninja Xpress","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74284285?type=standout&ref=search-standalone&origin=cardTitle
74283870,"IT Sales Account Manager","Penjualan – Pra & Pasca","PT Abhimata Persada","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74283870?type=standard&ref=search-standalone&origin=cardTitle
74283056,"IT Application Support (SAP MM)","Analis Bisnis/Sistem","Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74283056?type=standard&ref=search-standalone&origin=cardTitle
74295285,"Servce Are Enginer","Meja Bantuan & Dukungan IT","PT Visionet Data Internasional","Medan Johor",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295285?type=standard&ref=search-standalone&origin=cardTitle
74295551,"IT Intern",Developer/Programmer,"Prima Print",Sawahan,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295551?type=standard&ref=search-standalone&origin=cardTitle
74295644,"Bisnis Analis / Business Analyst","Analis Bisnis/Sistem","PT Andara Rejo Makmur","Klaten Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295644?type=standard&ref=search-standalone&origin=cardTitle
74295127,"Business Analyst","Analis Bisnis/Sistem","CV. LIGA UTAMA",Modung,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295127?type=standard&ref=search-standalone&origin=cardTitle
74295394,"IT Support - Day Shift Yogyakarta","Meja Bantuan & Dukungan IT","Recruitment Pippeline sebagai rekruter PT Pippeline Technologies Indonesia",Yogyakarta,,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74295394?type=standard&ref=search-standalone&origin=cardTitle
74280048,"Staff IT Support","Meja Bantuan & Dukungan IT","PT Nichirin Indonesia",Karawang,"Rp 5.900.000 – Rp 6.150.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74280048?type=standout&ref=search-standalone&origin=cardTitle
74280994,"Application Support","Administrasi Jaringan & Sistem","PT. Metrodata Electronics. Tbk","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74280994?type=standard&ref=search-standalone&origin=cardTitle
74280880,"IT Programmer","Teknik – Perangkat Lunak","PT Bank IBK Indonesia. Tbk","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74280880?type=standout&ref=search-standalone&origin=cardTitle
74280705,"SPV OPERASIONAL",Telekomunikasi,"PT PATRIA LINTASJAYA",Samarinda,"Rp 5.500.000 – Rp 6.500.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74280705?type=standard&ref=search-standalone&origin=cardTitle
74280118,Programmer,Developer/Programmer,"PT. Bumi Teknik Utama","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74280118?type=standout&ref=search-standalone&origin=cardTitle
74279655,"BT Application Developer",Developer/Programmer,"PT. SOHO Industri Pharmasi","Jakarta Timur",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74279655?type=standout&ref=search-standalone&origin=cardTitle
74279596,"IT Product Quality Control","Uji Coba & Penjaminan Mutu","PT LANGGENG SUKSES ABADI TEKHNOLOGI","Jakarta Utara",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74279596?type=standout&ref=search-standalone&origin=cardTitle
74279477,"Angular Developer",Developer/Programmer,"PT Dua Empat Tujuh","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74279477?type=standout&ref=search-standalone&origin=cardTitle
74279118,"IT Security",Keamanan,"PT Bank IBK Indonesia. Tbk","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74279118?type=standout&ref=search-standalone&origin=cardTitle
74278767,"IT Security",Keamanan,"Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74278767?type=standard&ref=search-standalone&origin=cardTitle
74276080,"Programmer Full Stack Developer",Developer/Programmer,"PT SR12 Herbal Kosmetik","Kabupaten Bogor",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74276080?type=standout&ref=search-standalone&origin=cardTitle
74262546,"Network Engineer – Telecom LAN/WAN Network Security","Administrasi Jaringan & Sistem",,"Jakarta Pusat","Rp 8.000.000 – Rp 11.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74262546?type=standard&ref=search-standalone&origin=cardTitle
74272139,"Senior Cloud Engineer","Administrasi Jaringan & Sistem","PT Rumah Bahagia Indonesia","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74272139?type=standout&ref=search-standalone&origin=cardTitle
74272047,"IT SERVICE DESK","Meja Bantuan & Dukungan IT","PT Gamma Persada Sinergi","Jakarta Utara",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74272047?type=standout&ref=search-standalone&origin=cardTitle
74271553,"Senior Database Administrator","Pengembangan & Administrasi Database","PT. Metrocomjaddi Technology","Jakarta Selatan","Rp 12.000.000 – Rp 16.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74271553?type=standard&ref=search-standalone&origin=cardTitle
74271222,"SAP Business One Consultant","Administrasi Jaringan & Sistem","PT. Metrodata Electronics. Tbk","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74271222?type=standard&ref=search-standalone&origin=cardTitle
74271142,"SAP SD Consultant",Konsultan,"PT. Metrodata Electronics. Tbk","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74271142?type=standard&ref=search-standalone&origin=cardTitle
74271071,"Tableau Developer",Developer/Programmer,"PT. Metrodata Electronics. Tbk","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74271071?type=standard&ref=search-standalone&origin=cardTitle
74270974,"IT Developer",Developer/Programmer,"PT Siba Surya",Semarang,"Rp 5.000.000 – Rp 7.500.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74270974?type=standout&ref=search-standalone&origin=cardTitle
74269392,"Technical Lead .Net Developer","Pemimpin Tim","PT Nawa Data Solutions","Jakarta Raya","Rp 14.000.000 – Rp 20.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74269392?type=standout&ref=search-standalone&origin=cardTitle
74268087,"Power BI Specialist","Teknik – Perangkat Lunak","Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74268087?type=standard&ref=search-standalone&origin=cardTitle
74267630,"Golang Developer",Developer/Programmer,"PT Pranala Ragam Karya","Jawa Tengah","Rp 10.000.000 – Rp 13.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74267630?type=standout&ref=search-standalone&origin=cardTitle
74267594,"Cloud Engineer - Internship","Administrasi Jaringan & Sistem","Nostra Solution","Jakarta Selatan","Rp 1.000.000 – Rp 1.100.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74267594?type=standout&ref=search-standalone&origin=cardTitle
74266615,"IT Support - Technical Consultant","Administrasi Jaringan & Sistem","PT. IDX CONSULTING","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266615?type=standout&ref=search-standalone&origin=cardTitle
74266446,"Technical Writter","Penulisan Teknis","PT Sapta Tunas Teknologi","Jakarta Pusat","Rp 6.000.000 – Rp 9.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266446?type=standout&ref=search-standalone&origin=cardTitle
74266249,PROGRAMMER,Developer/Programmer,"Yogya Executive School",Sleman,"Rp 3.250.000 – Rp 4.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266249?type=standout&ref=search-standalone&origin=cardTitle
74266102,"Network Engineer","Teknik – Jaringan","PT. Metro Asia Pasifik","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266102?type=standard&ref=search-standalone&origin=cardTitle
74266122,"Java Backend","Teknik – Perangkat Lunak","PT KOMUNITAS ANAK BANGSA","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266122?type=standard&ref=search-standalone&origin=cardTitle
74266026,"DevOps Engineer",Developer/Programmer,"PT Ako Media Asia","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74266026?type=standout&ref=search-standalone&origin=cardTitle
74282736,"Fullstack Developer - BANK",Developer/Programmer,"PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74282736?type=standard&ref=search-standalone&origin=cardTitle
74265796,"EDB PostgreSQL Database Administrator","Pengembangan & Administrasi Database","PT. Berca Hardayaperkasa","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74265796?type=standard&ref=search-standalone&origin=cardTitle
74282538,"FIELD SERVICE ENGINEER","Meja Bantuan & Dukungan IT","Rockwell Automation Southeast Asia Pte. Ltd.","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74282538?type=standard&ref=search-standalone&origin=cardTitle
74265639,"IT Application Support (SAP SD)",Konsultan,"Cimory Group","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74265639?type=standard&ref=search-standalone&origin=cardTitle
74265212,"IT SUPPORT JAKARTA","Meja Bantuan & Dukungan IT","PT Norxel Teknologi Indonesia","Jakarta Utara",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74265212?type=standout&ref=search-standalone&origin=cardTitle
74265322,"IT Infrastructure & Security Section Head",Keamanan,"PT Baramulti Sugih Sentosa (Baramulti Recruitment Center)","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74265322?type=standout&ref=search-standalone&origin=cardTitle
74265140,"Associate Technical Lead Specialist",Developer/Programmer,"Yayasan Bina Nusantara","Jakarta Barat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74265140?type=standard&ref=search-standalone&origin=cardTitle
74264999,"IT PROGRAMMER & HARDWARE",Developer/Programmer,"PT Sulinda Jaya Steel","Jawa Timur","Rp 4.000.000 – Rp 6.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264999?type=standout&ref=search-standalone&origin=cardTitle
74264900,"PABX Engineer","Teknik – Perangkat Keras","Indofood Group","Jakarta Selatan",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264900?type=standout&ref=search-standalone&origin=cardTitle
74264975,Presales,"Penjualan – Pra & Pasca","PT Hipernet Indodata","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264975?type=standard&ref=search-standalone&origin=cardTitle
74264731,"IT Security",Keamanan,"PT Indocyber Global Teknologi","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264731?type=standard&ref=search-standalone&origin=cardTitle
74264618,"Full Stack Developer",Developer/Programmer,"PT GROWINC TEKNOLOGI INDONESIA","Kabupaten Tangerang",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264618?type=standard&ref=search-standalone&origin=cardTitle
74282222,"Mobility System Analyst",Developer/Programmer,"Asuransi Astra","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74282222?type=standard&ref=search-standalone&origin=cardTitle
74262887,"IT QA Tester","Uji Coba & Penjaminan Mutu","PT Sinergi Mitrajaya Abadi","Jakarta Raya","Rp 5.600.000 – Rp 8.000.000 per month","8 hari yang lalu",https://www.jobstreet.co.id/id/job/74262887?type=standout&ref=search-standalone&origin=cardTitle
74264225,"IT Business Analyst","Analis Bisnis/Sistem","PT GROWINC TEKNOLOGI INDONESIA","Kabupaten Tangerang",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264225?type=standard&ref=search-standalone&origin=cardTitle
74264006,"Android Developer","Teknik – Perangkat Lunak","PT. Metrodata Electronics. Tbk","Jakarta Raya",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74264006?type=standard&ref=search-standalone&origin=cardTitle
74263898,"Presales Cloud","Penjualan – Pra & Pasca","PT. Berca Hardayaperkasa","Jakarta Pusat",,"8 hari yang lalu",https://www.jobstreet.co.id/id/job/74263898?type=standard&ref=search-standalone&origin=cardTitle
74263706,"SERVICE HELPDESK","Meja Bantuan & Dukungan IT","PT Swadaya Karya Sentosa","Jakarta Raya","Rp 5.000.000 – Rp 7.000.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74263706?type=standard&ref=search-standalone&origin=cardTitle
74263572,"Java Developer",Developer/Programmer,"PT Adi Data Informatika","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74263572?type=standout&ref=search-standalone&origin=cardTitle
74263181,"Junior DBA","Pengembangan & Administrasi Database","PT Metrocom Global Solusi","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74263181?type=standard&ref=search-standalone&origin=cardTitle
74262923,"IT PROJECT MANAGER","Manajemen Program & Proyek",,"Jakarta Selatan",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74262923?type=standard&ref=search-standalone&origin=cardTitle
74261958,"HSE Manager (Mobile Network Construction)",Telekomunikasi,"PT Telinco Networks Indonesia","Jakarta Selatan","Rp 13.000.000 – Rp 17.000.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261958?type=standard&ref=search-standalone&origin=cardTitle
74280743,"Digital Site Lead","Manajemen Program & Proyek","PT Bayer Indonesia",Cimanggis,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280743?type=standard&ref=search-standalone&origin=cardTitle
74261738,"STAF IT SUPPORT (AREA JABODETABEK)","Meja Bantuan & Dukungan IT","PT Mitra Keluarga Karyasehat","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261738?type=standard&ref=search-standalone&origin=cardTitle
74261534,"Software Engineer",Developer/Programmer,"PT Intimedika Puspa Indaj","Jakarta Utara",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261534?type=standard&ref=search-standalone&origin=cardTitle
74261539,"IT Security Engineer",Keamanan,"PT Mitra Solusi Telematika","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261539?type=standout&ref=search-standalone&origin=cardTitle
74261519,"Java Developer",Developer/Programmer,"PT. Berca Hardayaperkasa","Jakarta Pusat","Rp 6.000.000 – Rp 9.000.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261519?type=standard&ref=search-standalone&origin=cardTitle
74261208,"IT Infrastructure Section Head","Pemimpin Tim",,"Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74261208?type=standout&ref=search-standalone&origin=cardTitle
74280463,"Senior PHP Programmer",Developer/Programmer,"PT. Pilar Teknologi Solusi","Pasar Minggu",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280463?type=standard&ref=search-standalone&origin=cardTitle
74260727,"Java Developer",Developer/Programmer,"PT Tekno Gemilang Indonesia","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74260727?type=standard&ref=search-standalone&origin=cardTitle
74260235,"Software Engineer",Developer/Programmer,"Kompas Gramedia Group of Manufacture","Jakarta Pusat",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74260235?type=standout&ref=search-standalone&origin=cardTitle
74259787,"IT Manager",Manajemen,,Surabaya,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259787?type=standard&ref=search-standalone&origin=cardTitle
74259644,"Teknisi Maintenance FTTH (Madiun)",Telekomunikasi,"PT. Elabram Systems",Madiun,"Rp 2.400.000 – Rp 3.000.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259644?type=standard&ref=search-standalone&origin=cardTitle
74259560,"Network Operation Center","Administrasi Jaringan & Sistem","PT Satkomindo Mediyasa","Jakarta Selatan",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259560?type=standout&ref=search-standalone&origin=cardTitle
74259537,"ERP Assistant Programmer",Developer/Programmer,"PT System Ever Indonesia","Jakarta Selatan","Rp 9.500.000 – Rp 13.700.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259537?type=standout&ref=search-standalone&origin=cardTitle
74259185,"IT Support","Meja Bantuan & Dukungan IT","PT Surya Darma Perkasa","Jakarta Barat",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259185?type=standard&ref=search-standalone&origin=cardTitle
74259080,"MIS Manager",Manajemen,,Surabaya,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74259080?type=standard&ref=search-standalone&origin=cardTitle
74258953,"Frontend Developer (React Js./Next)",Developer/Programmer,"PT OS Selnajaya Indonesia","Jakarta Pusat",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74258953?type=standout&ref=search-standalone&origin=cardTitle
74258443,"ERP Assistant Consultant",Konsultan,"PT System Ever Indonesia","Jakarta Selatan","Rp 9.000.000 – Rp 13.500.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74258443?type=standout&ref=search-standalone&origin=cardTitle
74451238,"Chief Technology Officer (CTO)",Manajemen,"Company Confidential","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74451238?type=standard&ref=search-standalone&origin=cardTitle
74451209,"Head of Digital",Manajemen,"Company Confidential","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74451209?type=standard&ref=search-standalone&origin=cardTitle
74248597,Programmer,Developer/Programmer,"PT. SURYA ABADI JATIRANGGA","Jakarta Barat",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74248597?type=standard&ref=search-standalone&origin=cardTitle
74281111,"Technical Delivery Lead","Pemimpin Tim","PT SoftwareAG Indonesia Operations","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74281111?type=standard&ref=search-standalone&origin=cardTitle
74282766,"Software Engineer (C/C++)",Developer/Programmer,"Hacklab Rocks",Wirobrajan,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74282766?type=standard&ref=search-standalone&origin=cardTitle
74283330,"IoT Engineer",Developer/Programmer,"Hacklab Rocks",Wirobrajan,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74283330?type=standard&ref=search-standalone&origin=cardTitle
74254776,"IT Engineer (Network and Hardware)","Administrasi Jaringan & Sistem","PT. GFT Indonesia Toys","Kabupaten Ngawi",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74254776?type=standard&ref=search-standalone&origin=cardTitle
74280445,"IT DevOps (Mandiri International Technology)","Administrasi Jaringan & Sistem",Dealls,"Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280445?type=standard&ref=search-standalone&origin=cardTitle
74282466,"Quality Engineering Manager","Uji Coba & Penjaminan Mutu","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74282466?type=standard&ref=search-standalone&origin=cardTitle
74282543,"Technical Support Monitoring System (Sentul)",Keamanan,"Privy ID","Kabupaten Bogor",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74282543?type=standard&ref=search-standalone&origin=cardTitle
74280308,"Database Administrator","Pengembangan & Administrasi Database","PT Indodev Niaga Internet","Kecamatan Tangerang",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280308?type=standard&ref=search-standalone&origin=cardTitle
74283964,"Product Manager Paylater","Manajemen & Pengembangan Produk","PT Allo Bank Indonesia. Tbk","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74283964?type=standard&ref=search-standalone&origin=cardTitle
74283625,"Senior ERP","Analis Bisnis/Sistem","Juke Solutions","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74283625?type=standard&ref=search-standalone&origin=cardTitle
74280690,"Presales ERP","Penjualan – Pra & Pasca","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280690?type=standard&ref=search-standalone&origin=cardTitle
74283225,"Android Kotlin Developer",Developer/Programmer,"PT Bimasakti Multi Sinergi","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74283225?type=standard&ref=search-standalone&origin=cardTitle
74280590,"Senior Business Intelligence","Pengembangan & Administrasi Database","PT Moladin Digital Indonesia","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280590?type=standard&ref=search-standalone&origin=cardTitle
74282722,"Network Engineer. Corporate IT","Administrasi Jaringan & Sistem","Shopee Internasional Indonesia","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74282722?type=standard&ref=search-standalone&origin=cardTitle
74302628,"IT Security",Keamanan,"PT Mitra Pajakku",Bandung,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74302628?type=standard&ref=search-standalone&origin=cardTitle
74302300,"Application Support",Developer/Programmer,"K3 Mart",Medan,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74302300?type=standard&ref=search-standalone&origin=cardTitle
74302901,"IT Officer","Pengembangan & Administrasi Database","PT Karang Mas Sejahtera",Kemayoran,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74302901?type=standard&ref=search-standalone&origin=cardTitle
74281217,"Desk Collection","Meja Bantuan & Dukungan IT",Lavatech,"Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74281217?type=standard&ref=search-standalone&origin=cardTitle
74281451,"It Infrastucture Support","Meja Bantuan & Dukungan IT","B'`Sans Coffee","Bojongloa Kidul",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74281451?type=standard&ref=search-standalone&origin=cardTitle
74254221,"Junior Business Analyst","Analis Bisnis/Sistem","PT Perangkat Lunak Indonesia","Jakarta Pusat","Rp 5.250.000 – Rp 6.500.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74254221?type=standout&ref=search-standalone&origin=cardTitle
74254219,"Frontend Developer - Join Our Innovative Team!",Developer/Programmer,"AMZ ASSISTANTS INDONESIA",Bali,"Rp 6.000.000 – Rp 8.500.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74254219?type=standard&ref=search-standalone&origin=cardTitle
74254114,"Sales Associate","Penjualan – Pra & Pasca","Endavo Cita Perkasa","Jakarta Raya","Rp 5.000.000 – Rp 6.500.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74254114?type=standard&ref=search-standalone&origin=cardTitle
74254034,"Software Engineer","Teknik – Perangkat Lunak","PT Fuse Group","Jakarta Barat",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74254034?type=standout&ref=search-standalone&origin=cardTitle
74283329,"Senior Associate Product Manager - Flight","Manajemen & Pengembangan Produk","PT Trinusa Travelindo","Jakarta Raya",,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74283329?type=standard&ref=search-standalone&origin=cardTitle
74280862,"Product Support Sr.","Administrasi Jaringan & Sistem","PT. Metrodata Electronics. Tbk",Kalideres,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74280862?type=standard&ref=search-standalone&origin=cardTitle
74253852,"TEKNISI JARINGAN FIBER OPTIC",Telekomunikasi,"PT Quantum Nusatama",Balikpapan,,"9 hari yang lalu",https://www.jobstreet.co.id/id/job/74253852?type=standout&ref=search-standalone&origin=cardTitle
74253803,"Junior .NET Developer","Teknik – Perangkat Lunak","PT Perangkat Lunak Indonesia","Jakarta Utara","Rp 5.500.000 – Rp 7.000.000 per month","9 hari yang lalu",https://www.jobstreet.co.id/id/job/74253803?type=standout&ref=search-standalone&origin=cardTitle
